tag,headline,summary,author,date,page
xrp,Grayscale Drops XRP From Large Cap Crypto Fund Following Ripple SEC Suit,"Grayscale announced it ditched XRP on Dec. 31. Additionally, the firm's XRP Trust stopped accepting new subscriptions on Dec. 23.",Finance,2021-01-05,39
xrp,Market Wrap: Bitcoin Closes 2020 Near Record Highs,"Bitcoin nearly triples its price in 2020 and ends the year close to $29,000, but ether gained 450%.",Markets,2020-12-31,39
xrp,EToro USA Becomes Latest Exchange to Suspend XRP Trading,The U.S. division of eToro is suspending XRP trading after an SEC suit against Ripple Labs alleges the token is a security.,Markets,2020-12-31,39
xrp,Market Wrap: Bitcoin Nears $29K While Ether Options Trader Makes Long-Shot Bet,"Another day, another all-time high in bitcoin as the cryptocurrency changed hands as high as $28,871.78.",Markets,2020-12-30,39
xrp,Binance US Says It Will Delist XRP on Jan. 13,Binance becomes latest crypto exchange to delist Ripple's XRP.,Markets,2020-12-30,39
xrp,Coinbase Sued for Allowing the Sale of XRP,"A man from Missouri is filing a suit against Coinbase for its sale of XRP, a California court filing reveals.",Finance,2020-12-30,39
xrp,"Genesis to Suspend XRP Trading, Lending","In an email sent to clients Wednesday, Genesis announced it would be halting XRP trading and lending in the new year.",Finance,2020-12-30,39
xrp,Ripple to Meet With SEC in First Pretrial Conference on Feb. 22,"Ripple and the SEC will meet over video call, according to a court order from the U.S. District Court of the Southern District of New York.",Policy,2020-12-30,39
xrp,Market Wrap: Bitcoin Down to $26K but Traders Remain Bullish,"Bitcoin fell to the $26,000 level after it hit above $28,000 on Sunday, yet markets remain bullish on both retail and institutional interest.",Markets,2020-12-29,39
xrp,"Crypto.com to Delist, Suspend XRP in the US After SEC's Ripple Suit",The announcement came hours after Coinbase and OKCoin took similar actions.,Markets,2020-12-29,40
xrp,Coinbase to Suspend XRP Trading Following SEC Suit Against Ripple,"Coinbase said it will suspend trading of XRP, the cryptocurrency at the heart of an SEC lawsuit against Ripple Labs.",Markets,2020-12-28,40
xrp,OKCoin to Suspend XRP Trading and Deposits on Jan. 4,OKCoin became the latest exchange to suspend XRP trading and deposits as of early next year.,Policy,2020-12-28,40
xrp,Crypto Long & Short: The Christmas Poem Edition,"Looking back on the year in bitcoin and crypto, with rhymes.",Markets,2020-12-27,40
xrp,B2C2 Becomes Latest Crypto Market-Maker to Stop XRP Trading: Report,"Non-U.S. clients can still trade the token but need to pre-fund all short trades, the report said.",Markets,2020-12-26,40
xrp,"Bitstamp to Halt XRP Trading, Deposits in US Due to SEC Lawsuit",Bitstamp is the first major U.S.-based crypto exchange to respond to the SEC lawsuit against Ripple.,Markets,2020-12-25,40
xrp,Market Wrap: Bitcoin Stays in Tight Range but Gains Dominance as XRP Crumbles,"With XRP’s sell-off, bitcoin’s dominance increases. However, the derivatives market hints at more volatility ahead for the world's leading cryptocurrency.",Markets,2020-12-24,40
xrp,"Coinbase, Other Big Exchanges 'Between Rock and a Hard Place' on Delisting XRP",The question of whether or not to delist XRP isn’t a black-and-white one for crypto exchanges.,Finance,2020-12-24,40
xrp,Bitwise Liquidates XRP Position in Crypto Index Fund Following SEC Suit Against Ripple,Crypto money manager Bitwise has liquidated $9.3 million worth of XRP in its crypto index fund.,Finance,2020-12-23,40
xrp,First Mover: XRP Plunges 20% as Traders Assess SEC's Ripple Suit,"The SEC's suit against Ripple has triggered a steep sell-off in price for the payments token XRP. Meanwhile, prices for Chainlink's token have increased sevenfold this year, most among CoinDesk 20.",Markets,2020-12-23,40
xrp,MoneyGram Takes Wait-and-See Approach as SEC Sues Partner Ripple,"""MoneyGram will continue to monitor the situation"" following an SEC lawsuit against its part-owner, Ripple, a spokesperson told CoinDesk.",Finance,2020-12-23,41
xrp,Market Wrap: Bitcoin Recovers to Nearly $24K; Ether Rides Bitcoin’s 'Coattails',"Bitcoin recovers from Monday’s small-scale market sell-off to nearly $24,000, and ether follows bitcoin’s positive trend.",Markets,2020-12-22,41
xrp,"An SEC Victory in Ripple Case Would Render XRP 'Untradeable,' Market Pros Say","Already, CrossTower, a small exchange that opened in June, has delisted the cryptocurrency.",Markets,2020-12-22,41
xrp,First Mover: What People Said About Bitcoin in 2020 (Both Good and Bad),"A lot of people said a lot of things, both good and bad, about bitcoin in 2020, as the 11-year-old cryptocurrency defied doubters with a tripling in price.",Markets,2020-12-22,41
xrp,Ripple CEO Warns SEC May Sue Company Over XRP Sales,"""It’s an attack on the entire crypto industry and American innovation,"" Brad Garlinghouse said in a statement.",Policy,2020-12-22,41
xrp,Market Wrap: Bitcoin Dumps to $21.9K; ETH 2.0 Affected Ether Locked in DeFi,Bitcoin dipped Monday as some liquidations took hold while Ethereum 2.0 dynamics have influenced the amount of ether locked in DeFi.,Markets,2020-12-21,41
xrp,Market Wrap: Bitcoin Pushes Past $23.7K While Crypto Locked in DeFi at All-Time High,Bitcoin’s price is setting records again Thursday as decentralized finance may be overlooked in a heated crypto market.,Markets,2020-12-17,41
xrp,"Market Wrap: Bitcoin Solidly Trades Above $20K; Ether Jumps on Positive BTC, CME’s New ETH Product","Bitcoin is now solidly above $20,000 and a short supply and rising demand could push the price higher.",Markets,2020-12-16,41
xrp,Market Wrap: Bitcoin Tests $19.5K; Ether Options Interest in Doldrums,Bitcoin continues to appreciate in price as ether options interest wanes after a hot November.,Markets,2020-12-15,41
xrp,Market Wrap: Bitcoin Pushes Past $19.2K; Ether at 3% of BTC Price,Bitcoin is making gains after a strong volume weekend while ether’s percentage of BTC price shows it may have room to climb.,Markets,2020-12-14,41
xrp,"What Is XRP, and How Is It Related to Ripple?","XRP is a digital asset and cryptocurrency issued and partly managed by Ripple, a payment solutions company.",Tech,2020-12-11,42
xrp,Coinbase to Support Spark Token Airdrop to XRP Holders,Coinbase announced Saturday it plans to support an airdrop that has been seen as a factor in boosting XRP’s price.,Finance,2020-12-06,42
xrp,"Market Wrap: Bitcoin Dips Below $19,000 as Ether Options Volume Drops","Bitcoin briefly dropped below $19,000 on a low-volume day while the ether options market seems to be in decline for now.",Markets,2020-12-04,42
xrp,Ripple CTO Says Majority Vote Would Force the Burning of Billions in XRP,The Ripple exec was responding to a question asking whether a majority vote could force the destruction of XRP held in escrow.,Markets,2020-12-04,42
xrp,First Mover: Short Shrift for XRP Token's 169% Price Surge as Traders Obsess Over Bitcoin,"XRP soared 169% in November, topping performance of the CoinDesk 20 digital assets during a month when bitcoin dominated headlines.",Markets,2020-12-02,42
xrp,XRP Led November's Crypto Bull Run With 169% Gain,"XRP jumped 169% in November to top the performance rankings among digital assets in the CoinDesk 20, outperforming bitcoin and ether.",Markets,2020-12-02,42
xrp,"Market Wrap: Bitcoin All-Time High Tops Out at $19,850 as Ether Options Market Goes Mega-Bullish","A combination of volume, derivatives action and infrastructure improvements led bitcoin’s price to go where it hasn’t gone before. Ether is looking supremely bullish, too.",Markets,2020-11-30,42
xrp,Market Wrap: Bitcoin Loses Momentum at $19.4K; Ethereum Fees Increasing,"Bitcoin’s price rise stalled out just before hitting $19,500 Wednesday. The Ethereum network’s fees are in an upswing.",Markets,2020-11-25,42
xrp,Market Wrap: Bitcoin Pushes Past $19.4K; Deribit Ether Options Volume Spikes,"Bitcoin trades above $19,000 as ether options volume on exchange Deribit spikes.",Markets,2020-11-24,42
xrp,XRP Price Surges to 2-Year High as Airdrop Frenzy Builds,"The December airdrop of 45 billion spark tokens may be fueling XRP's rapid climb to two-year highs, say analysts.",Markets,2020-11-24,43
xrp,Market Wrap: Bitcoin Briefly Drops Below $18K While ETH Uncouples From BTC,Bitcoin’s price is gyrating Monday while ether targets the moon.,Markets,2020-11-23,43
xrp,XRP Rises More Than 30% as Altcoins Piggyback on Bitcoin's Wave,The native asset of the XRP ledger has surged to 16-month highs.,Markets,2020-11-21,43
xrp,Market Wrap: Bitcoin Hits $18.8K as Total Crypto Locked in DeFi Passes $14B,"Bitcoin is testing $19,000 as DeFi hits another milestone in total crypto locked.",Markets,2020-11-20,43
xrp,Market Wrap: Bitcoin Hangs Around $18K While Ether Locked in DeFi Declines,Bitcoin’s price pulled off the bull road for a rest stop Thursday while ether holders pull out of DeFi.,Markets,2020-11-19,43
xrp,Market Wrap: Bitcoin Ascends to $16.8K; Uniswap and Tether 35% of Ethereum Transactions,Bitcoin is at bullish 2020 highs while Ethereum transactions prove out DeFi’s fundamental use case.,Markets,2020-11-16,43
xrp,Ripple Keeps Pumping Funds Into MoneyGram,"All in, Ripple has funded the money sender to the tune of over $52 million for providing liquidity to one of its payments products.",Finance,2020-10-30,43
xrp,"Ripple Eyeing Move to London Over XRP-Friendly Stance, CEO Says","It would be ""advantageous for Ripple to operate in the U.K.,” said Ripple CEO Brad Garlinghouse.",Finance,2020-10-23,43
xrp,Market Wrap: Bitcoin Tops $11.1K; Ether Traders Like $400 Options,Bitcoin’s price is trending upward while ether options traders focus on $400 strikes.,Markets,2020-10-09,43
xrp,Ripple Enters Lending With XRP Credit Lines to Fund Global Payments,"Ripple, the payments startup with an IPO in the cards and a complex relationship with the XRP cryptocurrency, is branching out into lending.",Markets,2020-10-09,43
xrp,BitFlyer Japan's Assets Under Custody Reach Highest Point Since 2018,"A new report from bitFlyer Japan states the exchange is now custodying more than 161.8 billion yen ($1.5 billion) on behalf of its clients, a two-year record for the company.",Finance,2020-10-08,44
xrp,Energy Web Is Starting With Ripple in Its Bid to Make Crypto Provably Green,The non-profit is teaming up with Ripple and the XRP Foundation to show how blockchain ecosystems can be carbon-neutral.,Finance,2020-09-30,44
xrp,Market Wrap: Bitcoin Clings to $10.4K; Ether in Smart Contracts Highest Since 2016,Bitcoin price holds steady while ether in smart contracts reach a level not seen in four years.,Markets,2020-09-22,44
xrp,"YouTube Ignored Warnings About XRP 'Giveaway' Scams, Ripple Says","Ripple has disputed YouTube's claims  it knew nothing about XRP scams on its site, saying it alerted the video platform hundreds of times.",Policy,2020-09-10,44
xrp,Market Wrap: Bitcoin Cracks $12.4K; DeFi Crosses $6B Locked,Bitcoin experienced a big jump Monday as investors continue to drop crypto into DeFi.,Markets,2020-08-17,44
xrp,Market Wrap: Bitcoin Bounces to $11.8K as Ether Option Traders Go Bearish,"Bitcoin broke through $11,800 Friday while traders are anticipating an ether fall based on the options market.",Markets,2020-08-14,44
xrp,"First Mover: As Wall Street Goes Topsy-Turvy, Crypto Traders Are Bullish as Ever","Crypto traders are enjoying their own version of the market’s madness, from bitcoin’s bull run to the collapse of YAM to Dave Portnoy.",Markets,2020-08-14,44
xrp,Ripple CEO Hits Out at Reports Claiming Firm Is Pivoting From Interbank Payments,"The CEO of Ripple Labs, Brad Garlinghouse, has criticized the Financial Times for saying his company plans to move away from interbank payments.",Markets,2020-08-14,44
xrp,Market Wrap: Bitcoin Rebounds to $11.5K; Ethereum’s Gas Woes Worsen,Bitcoin’s price is bouncing back as Ethereum fees cause problems.,Markets,2020-08-12,44
xrp,"Australian Woman Jailed for Theft of More Than 100,000 XRP","The 25-year-old received a sentence of more than two years for the 2018 theft of XRP worth around $300,000 at the time.",Policy,2020-08-11,44
xrp,Market Wrap: Bitcoin Flat at $11.2K; DeFi Has Highest Volume Month Ever,A weak bitcoin market is not stopping Ethereum-powered DeFi growth.,Markets,2020-08-04,45
xrp,"Market Wrap: Bitcoin Rebounds to $11,400 After Flash Crash as Ether Closes In on $400",Bitcoin is gaining back what it lost and ether’s upward run seems undeterred as the crypto market recovers from a flash crash on Sunday.,Markets,2020-08-03,45
xrp,Ripple Snaps XRP Sales Slump With $33M of the Crypto Sold in Q2,XRP sales had slumped ever since Ripple paused programmatic sales during Q3 2019.,Markets,2020-08-03,45
xrp,"Market Wrap: Bitcoin Pushes to $11,450, DeFi Value Locked Now at $4B",The crypto market continues its bullish run and investors are plowing crypto into DeFi.,Markets,2020-07-31,45
xrp,"Market Wrap: Bitcoin Sticks to $11,000; Derivatives, DeFi Keep Growing",The cryptocurrency markets are finally heating up in July.,Markets,2020-07-29,45
xrp,Ripple Exec Unveils P2P Payments Platform Using XRP,Craig DeWitt has unveiled the beta release of a personal peer-to-peer payments project that will work in popular web browsers.,Tech,2020-07-27,45
xrp,Market Wrap: Bitcoin Hits 1-Month High; DeFi Value Locked Hits $3.3B,"Bitcoin is making gains, Ethereum’s DeFi value grows. (CoinDesk)",Markets,2020-07-23,45
xrp,Introducing the CoinDesk 20: The Assets That Matter Most in Crypto,"Based on ""real volume"" from eight reputable exchanges, these 20 digital assets attract most of the sector's legitimate trading activity.",Markets,2020-07-08,45
xrp,First Mover: XRP Just Isn’t Exciting Crypto Traders This Year,"It's been a second straight year of disappointment for the XRP token from Ripple, which has stagnated as other big cryptocurrencies have seen big rallies.",Markets,2020-06-22,45
xrp,Former CFTC Chair Giancarlo Lays Out Why He Thinks XRP Isn't a Security,"The fact investors buy XRP for different reasons means it's more like a new form of currency than it is a security, says former CFTC head Christopher Giancarlo.",Markets,2020-06-17,45
xrp,"Free Transactions Invite Systemic Attacks on Blockchains, Researchers Find","EOS, Tezos and XRP have not seen high levels of intended use, according to a new report from researchers in London.",Tech,2020-06-11,46
xrp,Ripple Says XRP Lawsuit Fails to Show CEO Committed Fraud,"Ripple's court filing says CEO Brad Garlinghouse could still be ""long"" on XRP and sell a claimed 67 million tokens on the open market.",Policy,2020-06-09,46
xrp,UAE Bank Opens Bangladesh Remittance Corridor Using Ripple's Blockchain Tech,RAKBank aims to speed up remittances for Bangladeshi expats after integrating with RippleNet.,Finance,2020-05-12,46
xrp,Mysterious Company Files New Lawsuit Over Ripple's $1.1B XRP Sale,The lawsuit alleging Ripple violated U.S. securities laws comes from a company that previously accused FTX of price manipulation.,Finance,2020-05-05,46
xrp,YouTube Suspends Ripple’s Tech Chief Days After XRP Scam Lawsuit Filing,"Schwartz's channel was suspended for impersonation, but he's no idea why.",Finance,2020-04-29,46
xrp,Ripple Engineers Publish Design for Private Transactions on XRP Ledger,Ripple engineer Nik Bougalis has proposed a method of shielding transactions on the XRP ledger.,Markets,2020-04-02,46
xrp,Digital Custodian Anchorage Adds XRP Storage for Institutional Customers,"Anchorage, a digital asset custodian targeting institutional clients, has added support for XRP, offering services for all of the top-3 cryptocurrencies.",Markets,2020-04-02,46
xrp,Amended Lawsuit Against Ripple Now Offers Theory That XRP May Not Be a Security,"While the lawsuit against Ripple Labs still alleges the firm broke securities laws, the plaintiffs now seem to be hedging their bets.",Policy,2020-04-01,46
xrp,Bitcoin and Ether Prices Stagnate as Traders Take Wait-and-See Approach,"The March 12 crash is still fresh in crypto traders’ and fund managers’ minds, leaving some to think no trading decisions are the best decisions for now.",Markets,2020-03-27,46
xrp,Bitcoin Ekes Out Gains but Remains in Red Amid Broader Market Rebound,Bitcoin has recovered slightly from Thursday’s brutal selloff as global financial markets creep back into the green.,Markets,2020-03-13,46
xrp,Down 26%: Bitcoin Sees Worst Sell-Off in 7 Years as Coronavirus Spurs Flight to Safety,"Bitcoin suffered its biggest drop in seven years, as fears over the spreading coronavirus triggered a new wave of selling in everything from stocks and junk bonds to cryptocurrencies.",Markets,2020-03-12,47
xrp,Bitcoin Price Falls After One-Hour Volume Spike,"An hour of high volume trading on Tuesday resulted in bitcoin trading lower, giving back nearly half of the previous day’s gains.",Markets,2020-03-03,47
xrp,"Ripple Class-Action Lawsuit Can Proceed, Judge Rules",A lawsuit claiming Ripple violated U.S. securities laws will be allowed to move forward – though with a caveat favorable to the San Francisco-based payments firm.,Markets,2020-02-26,47
xrp,XRP Sees Flash Crash and Quick Rebound on BitMEX,"XRP, the native asset of San Francisco-based Ripple’s XRP Ledger, saw a flash crash on Hong Kong-based derivatives exchange BitMEX on Thursday.",Markets,2020-02-13,47
xrp,Intermex Partners With Ripple for XRP-Based Remittance Corridor,Intermex has said it will use use RippleNet for its U.S.-Mexican remittance corridor.,Finance,2020-02-05,47
xrp,Galaxy's Novogratz: XRP Will 'Underperform Immensely Again This Year',"XRP will have another lackluster year in 2020, Galaxy Digital CEO (and Ripple shareholder) Mike Novogratz told a roomful of financial advisers.",Markets,2020-02-05,47
xrp,Financial Firm SBI Holdings to Offer XRP Cryptocurrency as Shareholders' Benefit,Japan's crypto-friendly financial firm SBI Holdings will give shareholders the option to receive the XRP cryptocurrency as a benefit.,Finance,2020-01-31,47
xrp,Ripple Reports Selling Just $13M of XRP Last Quarter,Ripple sold $13 million in XRP last quarter – down 80 percent from its Q3 sales of $66.24 million.,Finance,2020-01-24,47
xrp,"BitMex to Launch XRP Swaps, Delist 2 Other Derivatives",BitMEX is releasing an XRP-U.S. dollar quanto swap targeted at crypto’s budding derivatives market.,Markets,2020-01-23,47
xrp,Merchants Can Now Accept XRP via Crypto Payment Processor BitPay,"If $XRP is burning a hole in your pocket you can now spend it at retailers served by BitPay (along with $BTC, $BCH or $ETH)",Markets,2020-01-21,47
xrp,Ripple Files Last Bid to Dismiss XRP Securities Lawsuit Before Court Meeting,"Even if XRP were a security, the investors suing Ripple brought their case far too late for it to proceed, the company said in a new filing.",Markets,2019-12-05,48
xrp,Ripple Finalizes $50 Million MoneyGram Investment,Ripple now owns nearly 10 percent of MoneyGram's outstanding common stock after completing its $50 million equity investment.,Finance,2019-11-26,48
xrp,"XRP Is Used in Crime, But Far Less Often Than Bitcoin, Elliptic Says","Criminals have used XRP to carry out their illicit activities, though hardly to the same degree as bitcoin, according to a new report from blockchain sleuthing firm Elliptic.",Finance,2019-11-20,48
xrp,Investor Lawsuit Argues Ripple Still Has to Answer Over Ongoing XRP Sales,"Ripple's argument that an XRP holder waited too long to file suit has no precedent, a new legal filing claims.",Markets,2019-11-05,48
xrp,What’s Next in the Securities Case Against Ripple Over XRP,"Ripple has strong defenses against a lawsuit alleging it violated securities laws by selling XRP, but the road ahead is long, legal experts said.",Markets,2019-11-04,48
xrp,XRP Price Exits Downtrend to Hit Three-Week High,"XRP has been on the offensive, having ended a 3.5-month-long downtrend with a move to three-week highs.",Markets,2019-10-16,48
xrp,"Ripple Invests $750,000 to Bring XRP to Crypto Wallet BRD",Mobile wallet provider BRD plans to add XRP support to its iOS and Android apps.,Markets,2019-10-11,48
xrp,Binance Adds XRP-Pegged Token to Its Decentralized Exchange,The world's leading crypto exchange by volume announced the addition of XRP-BF2 to its decentralized exchange platform.,Markets,2019-10-11,48
xrp,"Ripple's Xpring Launches Crypto, Fiat Payments That Integrate Into Any App",Xpring says its tech uses XRP ledger to make it possible for developers to integrate payments into any application.,Markets,2019-10-02,48
xrp,Ripple's Xpring Looks to Build XRP DeFi Products With New Acquisition,Nine Logos engineers are joining Xpring to develop DeFi products based on XRP.,Markets,2019-09-27,48
xrp,Ripple Avoids Securities Question in Motion to Dismiss XRP Lawsuit,Ripple avoided arguments over whether XRP is a security in its new motion to dismiss a class action lawsuit.,Markets,2019-09-20,49
xrp,Crypto Sleuthing Firm Elliptic Raises $23 Million in Fundraise Led by SBI,Blockchain forensics firm Elliptic has raised $23 million in Series B round led by Tokyo-based financial institution (and XRP holder) SBI.,Markets,2019-09-04,49
xrp,SBI Holdings Subsidiary Will Pay a Shareholder Dividend in XRP,"SBI Holdings, the investment arm of Japanese financial giant SBI Group, will pay out dividends in the third largest cryptocurrency by market capitalization, XRP.",Markets,2019-08-29,49
xrp,Fidelity's Charity Arm Has Received Over $100 Million in Crypto Donations,Fidelity Charitable reported receiving more than $106 million in crypto donations since accepting bitcoin in 2015.,Markets,2019-08-19,49
xrp,Ripple to Give Away 1 Billion XRP in Massive Bid to Fund Online Content,"Ripple is making a major investment in Coil, a media platform that pays content creators XRP.",Finance,2019-08-15,49
xrp,XRP Price Charts First 'Death Cross' Since April 2018,XRP is flashing red this Tuesday morning with a long-term price indicator turning bearish for the first time in over a year.,Markets,2019-08-13,49
xrp,SEC Guidance Gives Ammo to Lawsuit Claiming XRP Is Unregistered Security,Investors suing Ripple have started citing the SEC’s token guidance to back their claim that XRP is an unregistered security.,Markets,2019-08-13,49
xrp,Ripple Sells $251 Million in XRP in Q2 Amid Spike in Institutional Buying,XRP's global trading volume dropped 28 percent after CryptoCompare filtered out inflated statistics.,Markets,2019-07-24,49
xrp,XRP Was Worst Performing Top-10 Crypto in H1 – But BNB Shone,"The first half of 2019 brought goods times for cryptos in general, and particularly Binance coin. XRP, though, eked out relatively meager gains.",Markets,2019-07-05,49
xrp,Imgur Raises $20 Million From Ex-Ripple CTO's Micropayments Startup,The popular image hosting site Imgur is tying up with a micropayments startup founded by Ripple's former CTO.,Markets,2019-06-26,49
xrp,Golden Crossover: XRP Heads for Bullish Chart Pattern as Price Climbs 27%,"XRP is teasing a long-term bullish reversal, with 27% gains and a bullish golden cross pattern likely to occur next week.",Markets,2019-05-27,50
xrp,Coinbase Opens Up XRP Trading for New York Residents,New York-based users of Coinbase can now trade or store XRP on Coinbase.com or the crypto exchange's iOS and Android mobile apps.,Markets,2019-05-14,50
xrp,"Exchange-Traded Notes for XRP, Litecoin Launch on Boerse Stuttgart","Germany’s second-largest stock exchange, Boerse Stuttgart, now offers trading in XRP and litecoin-based ETNs issued by XBT Provider.",Markets,2019-05-13,50
xrp,Ex-Ripple CTO Launches Blogging Platform to Pay Content Creators XRP,The Coil blogging platform offers tipping via XRP and in future plans to work with a variety of assets.,Tech,2019-05-01,50
xrp,Nasdaq Adding Index for XRP Cryptocurrency to Global Data Service,"After bitcoin and ether, Nasdaq is now adding an index for the world’s third-largest cryptocurrency, XRP, to its global data service.",Markets,2019-04-30,50
xrp,Ripple Says Sales of XRP Cryptocurrency Grew 31% in Q1,Blockchain payments startup Ripple has reported a 31 percent quarter-to-quarter increase in sales of XRP.,Markets,2019-04-25,50
xrp,Ripple Co-Founder Donates $25 Million in XRP to US University,"Ripple co-founder Chris Larsen, his wife Lyna Lam and the Rippleworks nonprofit have donated $25 million in XRP to San Francisco State University.",Markets,2019-04-08,50
xrp,Crypto Market Capitalization Hits 5-Month High Above $185 Billion,"The combined value of the cryptocurrency market rose to $185.89 billion earlier today, its highest level since Nov. 18.",Markets,2019-04-08,50
xrp,"Exchange-Traded Products for XRP, Litecoin Go Live for EU Investors","Exchange-traded products (ETPs) tied to XRP and litecoin have gone live on Nordic Growth Market, a unit of Borse Stuttgart.",Finance,2019-04-04,50
xrp,XRP Exchange-Traded Product Goes Live on Swiss SIX Exchange,An exchange-traded product (ETP) tracking the price of the XRP cryptocurrency has gone live on Switzerland’s primary stock exchange SIX.,Markets,2019-04-02,50
xrp,Coinbase Soft Launches International Payments with XRP and USDC,"Coinbase seems to have launched a new service for international payments, offering its users free transfers when they use XRP and USDC.",Markets,2019-04-01,51
xrp,Ripple's Xpring Helps Launch $100 Million Fund for Game Developers,"Xpring, Ripple's grant network for developers, has partnered with gaming startup Forte to create a $100 million fund to support game devs.",Markets,2019-03-12,51
xrp,"Binance's Trust Wallet Adds Support for XRP, Credit Card Payments","Cryptocurrency exchange Binance’s official wallet, Trust Wallet, has added support for XRP and credit card payments.",Markets,2019-03-12,51
xrp,Swiss Exchange to List XRP Exchange-Traded Investment Product,"Swiss stock exchange SIX will soon list an XRP-based ETP from Amun AG, with other crypto products planned for later in 2019.",Markets,2019-03-11,51
xrp,XRP Is Now Live and Trading on Coinbase's Consumer App,"Coinbase has added XRP to its consumer apps and website, allowing customers in most jurisdictions to trade the No. 3 cryptocurrency.",Markets,2019-02-28,51
xrp,Coinbase Exchange Users Can Buy and Sell XRP Starting Today,Coinbase users can buy and sell XRP on its professional exchange platform starting Tuesday.,Markets,2019-02-25,51
xrp,Latest XRP Ledger Release Boosts Censorship Resistance and More,"Blockchain payments firm Ripple has announced the latest release of XRP Ledger, including code that toughens its resistance to alteration.",Markets,2019-02-14,51
xrp,"Ripple, Barclays Accelerator Back $1.7 Million Round for Remittance Firm","Barclays' accelerator program, Ripple and others have backed a $1.7 million round for a new remittance startup that will use XRP.",Markets,2019-02-12,51
xrp,Ripple Offered Multimillion-Dollar XRP Bonuses to Lure Top Tech Talent,Ripple may be offering XRP bonuses worth up to $6 million in a bid to attract engineering talent.,Finance,2019-02-11,51
xrp,"XRP Market Cap May Be Overstated by Billions, Messari Report Estimates",A new report from Messari estimates that the true market capitalization and circulating supply of XRP is markedly less than what most data sources currently present.,Markets,2019-01-24,51
xrp,Euro Exim Bank Taps Ripple's xRapid for Cross-Border Settlements,"Euro Exim Bank is tapping Ripple's xRapid product, which uses the XRP cryptocurrency, for payments and settlements.",Markets,2019-01-08,52
xrp,"The FUD Stompers: Like It or Not, XRP Army Is Winning Crypto's Hashtag War",The XRP Army is hands-down crypto's most vocal community. Who are they?,Markets,2018-12-31,52
xrp,R3’s New Corda App Supports Payments in XRP Cryptocurrency,"R3 has launched the Corda Settler, an app aimed to facilitate global crypto payments within enterprise blockchains – and it's starting with XRP.",Markets,2018-12-05,52
xrp,"Coinbase, DCG Join $4.5 Million Seed Round for Crypto Evaluation Startup","Coinbase Ventures, DCG and others have provided $4.5 million in funding for an analytics startup that wants investors to think beyond market cap.",Markets,2018-11-29,52
xrp,XRP Nears Longest Stretch as World's Second-Largest Cryptocurrency,XRP has remained the world's second largest cryptocurrency by market cap for the past 11-days – its longest stretch at No. 2 since 2016.,Markets,2018-11-26,52
xrp,"Ripple Is Making It Easier for Customers to Integrate XRP. So Far, They Aren't","Ripple's new version of xCurrent offers easier integration with xRapid, the product that leverages XRP. But so far, clients aren't taking the plunge.",Markets,2018-11-26,52
xrp,Combined Class-Action Lawsuit Against Ripple Moves to Federal Court,Is XRP a security? The question is now sitting before the U.S. District Court in San Francisco.,Markets,2018-11-12,52
xrp,XRP Nears 50 Cents as Price Rises to One-Month Highs,"XRP, the world's third-largest cryptocurrency by market capitalization, jumped 6 percent on Monday, cementing a 30-day high.",Markets,2018-11-06,52
xrp,Ripple Says XRP Cryptocurrency Sales Doubled in Q3 2018,"Ripple more than doubled its XRP sales quarter-over-quarter, though it did not match Q1 sales, according to its latest markets report.",Markets,2018-10-25,52
xrp,"23-Year-Old Australian Woman Arrested Over Theft of 100,000 XRP","A 23-year-old woman from Sydney, Australia, has been arrested over the alleged theft of XRP worth over $300,000 at the time.",Markets,2018-10-25,52
xrp,Ripple Grapples With Its $21 Billion 'Gorilla': Crypto Asset Adoption,"Ripple's ""800-pound gorilla"" in the room is whether financial institutions will actually use cryptocurrencies in cross-border payments.",Markets,2018-10-03,53
xrp,"With Rambling Clinton Keynote, Ripple Is Sending a Clear Message",It wasn't about what Clinton had to say. It was about putting Clinton on the stage.,Markets,2018-10-03,53
xrp,Ripple Event Reveal: 3 Companies Are Now Using XRP for Real Payments,"During Ripple's annual Swell conference, CEO Brad Garlinghouse announced three firms that will use XRP in commercial cross-border payments.",Markets,2018-10-01,53
xrp,"Up 80%: XRP's September Wasn't Just Bullish, It Was Record-Setting",XRP broke records in September and was the best performer out of the world's 25 largest cryptocurrencies.,Markets,2018-10-01,53
xrp,New Ripple-Led Advocacy Group to Pay DC Lobbyists in XRP,Ripple is leading a group of organizations launching an advocacy body in Washington D.C. that will pay for lobbying in both U.S. dollars and XRP.,Markets,2018-09-29,53
xrp,XRP Shot Up 75% During Friday's Bullish Trading Session,XRP surged over 75% today as it became the world's second largest cryptocurrency by market capitalization for a brief period.,Markets,2018-09-21,53
xrp,Up 13%: XRP Jumps By Double Digits for Second Time This Week,XRP is a standout performer today in the cryptocurrency market as its price boasts double-digit percent gains for the second time this week.,Markets,2018-09-20,53
xrp,XRP Price Bucks Bearish Market Mood to Hit 13-Day High,"XRP is reporting double-digit gains today, despite a generally bearish trend across the wider crypto markets.",Markets,2018-09-18,53
xrp,"R3, Ripple Settle Legal Dispute Over XRP Purchase Option",Blockchain startups Ripple and R3 have resolved a legal battle that saw both firms filing suits in the U.S. over a contract dispute.,Markets,2018-09-11,53
xrp,Ripple Endorses 'Preferred' Crypto Exchanges for XRP Payments,"Ripple is recommending three cryptocurrency exchanges as the ""preferred partners"" for transacting on its xRapid payments platform.",Markets,2018-08-16,53
