date,headline,summary
2025-04-25,Crypto payment firm Dtcpay shifts to stablecoin-only payments model,"By January 2025, Dtcpay will drop support for Bitcoin and Ether to focus on stablecoin payments exclusively."
2025-04-25,Ethereum funds see record net inflows of $2.2B in 2024,"Investor sentiment has recently shifted away from Bitcoin and toward Ethereum, based on fund flow data from CoinShares."
2025-04-25,Brazil proposes to ban stablecoin withdrawals to self-custodial wallets,"Brazil, the second-largest market for stablecoin transactions, may ban stablecoin withdrawals to self-custodial wallets like MetaMask."
2025-04-25,Crypto Biz: A crypto policy expert may run the SEC,"This week’s Crypto Biz explores Singapore Gulf Bank’s plans to acquire a stablecoin firm, Binance delisting tokens, Cantor Fitzgerald’s stake in Tether and the first DOGE ETP."
2025-04-25,Non-USD stablecoins can spur adoption: Report,"Cryptocurrencies, including stablecoins, still only pay for 0.2% of online commerce transactions globally, according to the report. "
2025-04-25,Stablecoin trading volume surges to $1.8T in November,"Stablecoin trading volume saw a sharp increase, placing monthly volumes on exchanges on track to new highs in 2024. "
2025-04-25,Tether discontinues support for euro-pegged stablecoin EURt,"Tether has asked EURt holders to redeem tokens within one year, ending on Nov. 25, 2025, as the company decided to discontinue the stablecoin."
2025-04-25,Ondo taps LayerZero to take USDY multichain,Ondo is using LayerZero to make its yieldcoin fully fungible across multiple blockchain networks. 
2025-04-25,Tether’s $5B mint and political entanglements raise suspicion about industry,Unraveling Tether’s complex web of financial maneuvers and its impact on the global crypto market.
2025-04-25,Ethereum reclaims USDT dominance against Tron after 2 years,"Ethereum reclaimed the top position against Tron on Nov. 21, and the gap has only widened since. "
2025-04-25,Tether mints an additional $3B in USDt stablecoins,"According to stablecoin firm Tether, over $134 billion USDt tokens are circulating across various blockchain protocols as of November 2024."
2025-04-25,FSOC warns stablecoins remain a ‘potential risk’ to financial stability,"In its 2024 annual report, the FSOC said that stablecoins are “acutely vulnerable to runs absent appropriate risk management standards.”"
2025-04-25,"US wants to bring stablecoins onshore, Trump’s crypto czar says","Trump’s administration plans to regulate stablecoins and bring the market onshore, with a focus on US dollar-backed digital assets, according to crypto czar David Sacks."
2025-04-25,"Tether, Tron and TRM Labs jointly froze $126M USDT in 2024","“Cryptocurrency transactions are not anonymous; they are the most traceable and trackable assets,” Tether CEO Paolo Ardoino said in April."
2025-04-25,​​Tether general counsel Stuart Hoegner retires,"Tether and Bitfinex general counsel Stuart Hoegner has retired, leaving Michael Hilliard to take his place as legal chief at the two firms."
2025-04-25,Solana stablecoins attain 2x market cap in January,"Circle’s USDC was the most dominant stablecoin on Solana, accounting for nearly 80% of all stablecoins on the network."
2025-04-25,"Kraken to delist Tether’s USDT, 4 other stablecoins in Europe","Kraken will delist Tether’s USDT and four other stablecoins in Europe to comply with MiCA regulations, following a phased approach to minimize market disruptions."
2025-04-25,Stablecoin market cap surpasses $200B as USDC dominance rises,The stablecoin market cap reached a new record high above $200 billion. Is it a sign that Bitcoin and altcoins will rise higher?
2025-04-25,"Tether clocks $13B in 2024 profits, US bond holdings hit all-time highs",The USDT issuer has struggled to maintain dominance in the face of competition from rivals such as Circle and its USDC stablecoin.
2025-04-25,Tether’s stablecoin to be integrated into Bitcoin Lightning,"Lightning Labs, the company behind Bitcoin layer 2 Lightning Network, is using the Taproot Assets protocol to integrate Tether’s USDT stablecoin."
2025-04-25,Solana stablecoin supply up 73% since TRUMP launch: CCData,"The memecoin launch attracted hundreds of thousands of new onchain users, propelling Solana to become the third-largest blockchain network by stablecoin supply."
2025-04-25,Tether disappointed with ‘rushed actions’ on MiCA-driven USDT delisting in Europe,"MiCA-triggered crypto changes in Europe could create a “disorderly” market, according to USDT stablecoin operator Tether."
2025-04-25,"Crypto.com to delist Tether USDT, 9 other tokens in Europe on Jan. 31","Crypto.com will delist USDT and nine other tokens in Europe on Jan. 31 to comply with MiCA regulations, giving users until March 31 to convert assets."
2025-04-25,Warren probes Trump’s commerce chief pick Lutnick over Tether dealings,"Senator Elizabeth Warren pressed Howard Lutnick, Donald Trump’s nominee to run the Department of Commerce, over his ties and interest in stablecoin issuer Tether."
2025-04-25,"Multicurrency is the future of stablecoins, says former Binance.US exec","The US dollar dominates the stablecoin industry, but that can soon change, according to former Binance.US CEO and 1Money founder Brian Shroder."
2025-04-25,Spanish authorities freeze $26.4M linked to European crypto laundering gang,"Tether, Tron and TRM Labs worked with Spanish authorities to destabilize a pan-European crypto laundering scheme."
2025-04-25,OKX receives pre-authorization for MiCA compliance via Malta hub,"After setting up a dedicated MiCA hub in Malta in July 2024, OKX crypto exchange is inching toward receiving a full MiCA license."
2025-04-25,Tether USDt tops salary payments and savings in EU in 2024 — Brighty,"Tether USDt was the top deposited currency by earners on Brighty last year, accounting for 85% of all crypto deposits."
2025-04-25,USDC market cap is up 80% from 2023 lows,The stablecoin is also more widely distributed across blockchain networks.
2025-04-25,Coinbase CEO: Future stablecoin regs likely to demand full US Treasury backing,Brian Armstrong said his cryptocurrency exchange would delist USDt if Tether cannot comply with any new US legislation.
2025-04-25,EU regulator urges firms to restrict non-MiCA-compliant stablecoins,The European ESMA regulator has urged crypto asset service providers to take measures regarding non-MiCA-compliant stablecoins by Jan. 31.
2025-04-25,Crypto Biz: Meta’s free speech about-face isn’t what it seems,Is Mark Zuckerberg sincere about promoting free speech on his platforms or is he trying to mend political fences with the incoming Trump administration?
2025-04-25,"Tether CEO to take ‘cautious’ approach to US expansion, eyes larger profits","“For the moment we need regulatory clarity and guidance,” says Tether CEO Paolo Ardoino."
2025-04-25,Former Binance.US chief raises $20M for stablecoin network,"The stablecoin market, which is dominated by Tether and Circle, is worth more than $214 billion."
2025-04-25,Tether files lawsuit against Swan Bitcoin over joint venture dispute,Tether confirmed to Cointelegraph that it had sued Swan Bitcoin over alleged contract breaches in a joint Bitcoin mining venture.
2025-04-25,Circle’s USDC beats Tether USDT in market cap surge during 2024,USDC’s massive growth in 2024 marked the stablecoin’s steady recovery following a 45% market cap drop associated with the Silicon Valley Bank collapse in 2023.
2025-04-25,Tether will relocate HQ to El Salvador after securing license,Tether is moving its operations from the British Virgin Islands to El Salvador after being granted a digital asset service provider license.
2025-04-25,"Compound adds Ethena, Mantle tokens to lending platform",Stablecoins and liquid staking tokens are continuing to drive TVL growth across DeFi.
2025-04-25,"Agora, Galaxy complete AUSD stablecoin’s first live transaction",Agora’s AUSD is the latest entrant into the burgeoning stablecoin market.
2025-04-25,Kazakhstan shut down 36 illegal crypto exchanges in 2024 crackdown,"Kazakhstan shut down 36 illegal crypto exchanges in 2024, seizing $112 million in assets and advancing Anti-Money Laundering efforts alongside its upcoming digital tenge launch."
2025-04-25,Tether USDT’s market cap drop linked to ‘seasonal holiday lull’,"USDt trading has fallen $100 billion since mid-December, but it “may be premature to turn bearish,” according to Matrixport."
2025-04-25,Aave proposal to peg Ethena’s USDe to USDT sparks community pushback,"The Aave community has pushed back against the proposal, questioning whether it addresses the core risks."
2025-04-25,XRP flips USDT again to become the 3rd-largest crypto by market cap,XRP previously overtook USDt on Dec. 1 when it climbed past both Solana and Tether’s stablecoin.
2025-04-25,"Circle acquires Hashnote, USYC onchain money fund",The deal combines the issuers of the second-largest stablecoin and the largest onchain money fund by market cap.
2025-04-25,Tether continues to reduce commercial paper in sharp reduction since March,"The stablecoin issuer announced its intentions of removing all commercial paper from its reserves last month as it countered rumors, and it remains on schedule so far. "
2025-04-25,Tether nets record $4.5B profit in Q1 2024 — majority from Bitcoin and gold,"The majority, or $3.52 billion, of the profit stemmed from the firm’s financial gains on Bitcoin and gold, while the additional $1 billion came from operating profits."
2025-04-25,Circle’s USDC overtakes Tether’s USDT in stablecoin transactions — Visa,"Despite Circle’s rising transaction count, Tether’s USDT still accounts for over 68% of the entire stablecoin market."
2025-04-25,Regulation and risk: Factors driving demand for a euro-backed stablecoin ,The world’s second most widely held reserve currency seems to be underrepresented in the stablecoin space.
2025-04-25,"MicroStrategy, Tether adds to firms distancing from Silvergate as stock dives 57%","MicroStrategy confirmed that none of its 130,000 BTC is custodied by Silvergate. However, the firm does have a loan to pay off to the bank by Q1 2025."
2025-04-25,Ukraine netted $70M in crypto donations since start of Russia conflict,"Since Russia’s invasion a year ago, there’s been $28.9 million in Ether donated to Ukraine, as well as $22.8 million in Bitcoin and $11.6 million in Tether."
2025-04-25,Binance mints 50M TrueUSD days after Paxos ordered stop issuing BUSD,"Despite the minting of $50 million in TUSD, Zhao previously said the regulatory crackdown on stablecoins in the U.S. will cause the USD-back stablecoin market to “shrink.”"
2025-04-25,BIS-funded regulator to probe DeFi entry points like stablecoins,"Despite providing many novel services, DeFi does not differ substantially from traditional finance in its functions, the Financial Stability Board stated."
2025-04-25,Tether market cap nears $70B as SEC crypto crackdown hurts stablecoin rivals,"Tether’s USDT has seen its market capitalization rebound to nearly $70 billion as the SEC ordered Paxos to stop issuing BUSD, the third-largest stablecoin."
2025-04-25,Tether taps Cantor Fitzgerald to help oversee bond portfolio: Report ,The USDT issuer has made inroads into the traditional finance and accounting sectors as it attempts to increase transparency around its holdings. 
2025-04-25,Tether’s assets exceed liabilities in new reserves report by BDO,"As of Dec. 31, 2022, Tether’s consolidated assets amounted to at least $67 billion, exceeding consolidated liabilities by at least $960 million."
2025-04-25,Only 4 people controlled Tether Holdings as of 2018: Report,New York Attorney General and Commodity Futures Trading Commission probes into Tether in 2021 exposed its previously unknown ownership structure.
2025-04-25,Tether CTO Paolo Ardoino on taking the bull by the horn,"Stablecoins may have suffered an identity crisis in 2022, but Tether chief technology officer Paolo Ardoino is bullish about the utility the sector provides."
2025-04-25,Bitcoin bulls plan to flip $23K to support by aiming to win this week’s $1B options expiry,"BTC bulls are positioned to win this week’s $1 billion options expiry, but the market’s post-FOMC reaction could alter their plans. "
2025-04-25,Tether CTO denies borrowing from bankrupt lender Celsius,"Celsius bankruptcy report by court-appointed examiner Shoba Pillay either has a typo, or a “mischaracterization,” Tether’s chief technology officer stated."
2025-04-25,Key takeaways from Circle’s $44.5B USDC reserve report,"Circle has released its reserve report for December 2022, highlighting overcollateralized asset holdings currently backing 44.5 billion USDC tokens in circulation. "
2025-04-25,Tether strikes at WSJ over ‘stale allegations’ of faked documents for bank accounts,Tether has hit back at a Wall Street Journal report detailing alleged shady dealings by it and Bitfinex to open bank accounts.
2025-04-25,Binance stablecoin BUSD sees a sharp market cap drop amid solvency and mismanagement worries,"Persistent worries about Binance’s solvency, increased regulation of the crypto sector and questionable use cases are chipping away at BUSD’s market capitalization."
2025-04-25,Algorithmic stablecoin market share dropped by 10x from ATH: Report ,"The stablecoin market, in general, is going through hard times, though the algorithmic coins suffered the most. "
2025-04-25,USDC's ERC-20 transfer volume hit 5X USDT’s in fallout from FTX collapse,"Although it has a much smaller market cap, on-chain data from Ethereum shows that ERC-20-based USDC has a much greater transfer volume than its main competitor USDT."
2025-04-25,Winners and losers of 2022: A disastrous year that saw few winners among a sea of losers ,"2022 was an eventful year for the crypto world but not everyone came on top of it, we look at some of the biggest winners and losers from 2022."
2025-04-25,"What is USD Coin (USDC), fiat-backed stablecoin explained",                        USDC is a U.S. dollar-backed stablecoin issued by Circle and Coinbase to combat the price swings of the highly volatile cryptocurrency market.                    
2025-04-25,Japan to lift the ban on foreign stablecoins like USDT in 2023: Report,None of the 31 crypto exchanges registered with Japan's Financial Services Agency are currently offering trading in stablecoins like USDT or USDC.
2025-04-25,Stablecoin settlements can surpass all major card networks in 2023: Data,"While on-chain stablecoins settlements are growing rapidly, many people pointed out that comparing stablecoin settlements to Visa transactions is not fair as they represent two different things."
2025-04-25,Algorithmic stabilization is the key to effective crypto-finance,Crypto needs to move on from the LUNA crash and start trusting algorithmic stablecoins again.
2025-04-25,Tether to reduce secured loans to zero in 2023 amid battle against FUD,"The move comes in response to a wave of mainstream media attacks and FUD, primarily from the Wall Street Journal. "
2025-04-25,CFTC declares Ether as a commodity again in court filing,The community is hopeful that the assertion by the Commodity Futures Trading Commission will put to bed claims that staked coins are securities according to the Howey Test.
2025-04-25,SBF tried to destabilize crypto market to save FTX: Report ,Trades made by Alameda Research were reportedly focusing on depeg Tether’s stablecoin.
2025-04-25,"Coinbase takes a shot at Tether, encourages users to switch to USDC",Coinbase’s request comes just a couple of months after Binance ceased support for USDC. 
2025-04-25,How stable are stablecoins in the FTX crypto market contagion? ,The collapse of crypto-exchange FTX hit the crypto world like a tropical storm. It bears asking once again: How stable are stablecoins?  
2025-04-25,"Blockchain-based infrastructure forges the future for carbon markets, crypto and commodities","Rising from the ashes of old crypto exchanges, a new paradigm arises."
2025-04-25,Tether moves to combat child abuse content marketplaces ,Tether is set to collaborate with anti-child-abuse network INHOPE to help the industry combat child abuse material marketplaces. 
2025-04-25,Tether vs. USD Coin on-chain data reveals two very different stablecoins,The market cap of Tether dropped amid the FTX fiasco while USD Coin supply increased by $2 billion. 
2025-04-25,Key Bitcoin price metrics point to BTC downside below $22.5K,"BTC’s $1,420 decline in the span of an hour negatively impacted demand for stablecoins in Asia and shifted futures traders into a more defensive attitude."
2025-04-25,USDC investor shells out $2M to receive $0.05 USDT trying to evade crash,"While the crypto market responded with a massive sell-off, not all USDC investors were lucky enough to walk away with their funds amid the uncertainty."
2025-04-25,Bitcoin selling for $5K cheaper on Binance Australia as fiat ramp closes,"One Bitcoin can be bought for the equivalent of $22,000 on Binance Australia if paid using Australian dollars. The problem is getting the funds there. "
2025-04-25,"USDT market share jumps amid economic uncertainty, but USDC shrinks ","Over the past year, Circle’s USD Coin has seen its market share decline from 34.88% to 23.05%, while Tether’s USDT has gained ground. "
2025-04-25,This bearish technical pattern hints at a double-digit drop in Bitcoin price,Inflation concerns and the U.S. debt standoff cast a long shadow over Bitcoin’s dwindling bullish prospects. 
2025-04-25,"Crypto Biz: Tether flees from banks, Ledger’s backdoor for seed phrases, and more","This week’s Crypto Biz explores Tether’s first-quarter audit, Ripple’s partial victory against the SEC, Worldcoin fundraising and Ledger’s controversial recovery service."
2025-04-25,"Strike moves global headquarters to El Salvador, expands to 65 countries","According to Strike CEO Jack Mallers, the expansion drive aims to counter the “clouded world of crypto exchanges and hidden unregistered licensing regimes, and 1,000 different coins.”"
2025-04-25,"Tether, KriptonMarket to support USDT transactions at Argentina’s Central Market ",The Central Market supplies over 12 million people per month in Argentina. The move will allow companies to accept and pay bills with USDT. 
2025-04-25,Stablecoin survival: Navigating the future amid global de-dollarization,"The stablecoins with the largest market cap are pegged to the U.S. dollar, so what risk does de-dollarization pose to stablecoin users?"
2025-04-25,Stablecoin issuers have spent over $1.3M lobbying Congress since 2022,Tether and Circle have been leading lobbying efforts among stablecoin issuers as they push for legislation and regulations for stablecoins.
2025-04-25,Tether to buy Bitcoin based on monthly net profits,Tether said that Bitcoin’s decentralized nature and its long-term store of value made it an obvious choice for the stablecoin issuer.
2025-04-25,"Tether boasts of its financial stability after strong profits, money moved out of banks",Tether Holdings wants to make sure the world is aware of its positive first-quarter attestation in the face of rumors and criticism.
2025-04-25,Fiat-backed stablecoins could be used to post bail in New York under proposed bill,A New York lawmaker has introduced a new bill that proposes to allow certain stablecoins to be accepted as payment for bail.
2025-04-25,Tether has $1.5B in Bitcoin reserves: BDO Italia,The financial advisory and accounting firm also revealed that Tether held roughly $3.4 billion worth of precious metals.
2025-04-25,Stablecoins must be programmable to counter CBDCs,Decentralization enables programmability — and that allows stablecoins to wield a key advantage over central bank digital currencies.
2025-04-25,"​​Stablecoins and Ether are ‘going to be commodities,’ reaffirms CFTC chair","In the tug-of-war between the United States regulators over control of crypto assets, the  Commodity Futures Trading Commission chair has tripled-down on his stance that Ether and stablecoins are commodities."
2025-04-25,Tether market cap eyes record high after regaining 65% stablecoin dominance ,The market capitalization of Tether is nearly a billion dollars away from reaching a new lifetime peak while rival stablecoins struggle.
2025-04-25,Tether blacklists validator address that drained MEV bots for $25M,The co-founder of Polygon and other decentralization proponents said the move sets a bad precedent.
2025-04-25,Tether supply hits $80B for the first time since May 2022 — Stablecoin rivals stumble,"The supply of USDT across cryptocurrency exchanges has dropped 28% in 2023, hinting at an overall decline in demand for stablecoins."
2025-04-25,Tether ‘unequivocally reiterates’ no exposure to Signature Bank ,The stablecoin provider denied the allegations that began to surface in regard to its exposure to the now-collapsed Signature Bank.
2025-04-25,Stablecoin issuer Tether's clients accessed Signature's Signet system: Report,"At the time New York regulators took control of Signature in March, there was reportedly a system in place for Tether clients to send dollars through the bank’s Signet platform."
2025-04-25,Stress test? What Biden’s bank bailout means for stablecoins ,A major stablecoin depegging event raised concerns about the stability of these assets amid a U.S. banking crisis. The result may have been an improvement in their position in traditional finance. 
2025-04-25,"Bitcoin bulls remain bullish, but macro and crypto-specific hurdles have BTC pinned below $30K","All the pieces are in place for BTC to rally to $30,000, but escalating economic uncertainty and regulatory pressure add strength to the key resistance level."
2025-04-25,"Bitcoin likely to outperform all crypto assets following banking crisis, analyst explains  ","The banking crisis is a catalyst for the next crypto bull run, in which Bitcoin will likely outperform all crypto assets, says Bloomberg analyst Mike McGlone.  "
2025-04-25,"USDT issuer Tether has up to $1.7B in excess reserves, CTO says",Tether chief technology officer Paolo Ardoino believes USDT is becoming the “safest asset to hold in the world” amid the banking crisis.
2025-04-25,"Banking turmoil pushes crypto to ‘no oversight,’ says Circle CEO","Crypto firms that have had the strongest position with United States regulation are now considered “unsafe,” Circle CEO Jeremy Allaire stated."
2025-04-25,Tether CTO on USDC depeg: ‘Bitcoin maxis were right all along’ | PBW 2023,Paolo Ardoino said that recent events in the crypto space demonstrate that Bitcoiners were right and that Bitcoin is the “ultimate way” to hold wealth. 
2025-04-25,"Circle ‘able to access’ $3.3B of USDC reserves at Silicon Valley Bank, CEO says",Circle’s earlier disclosure that $3.3 billion worth of USDC reserves were held with Silicon Valley Bank resulted in it losing market share to its competitor USDT.
2025-04-25,SVB crisis: Here are the crypto firms denying exposure to troubled US banks,Some of the biggest firms in crypto have denied exposure to any of the failed banks in the United States.
2025-04-25,"Circle’s USDC instability causes domino effect on DAI, USDD stablecoins","Following USDC’s depegging, three stablecoins — DAI, USDD and FRAX — also depegged from the U.S. dollar."
2025-04-25,Crypto in Europe: Economist breaks down MiCA and future of stablecoins ,A principal economist of the European Commission shares his views on stablecoins and the future of regulations in Europe. 
2025-04-25,Tether moves into Bitcoin mining in Uruguay,"As part of its expansion into mining, Tether cited Uruguay’s capability of generating 94% of its electricity from renewable sources, including wind and solar."
2025-04-25,"Binance, OKX and Bybit suspend USDT and USDC deposits on Solana","The SOL cryptocurrency continues crashing amid the FTX crisis, plummeting 7% on the news of exchanges halting deposits of Solana-based stablecoins."
2025-04-25,Crypto stablecoin issuer Circle adds Apple Pay support,The stablecoin issuer said Apple Pay support allows traditional businesses to experience the benefits of crypto settlement while allowing crypto businesses to engage with non-crypto-using customers.
2025-04-25,El Salvador Bitcoin bond delayed due to security concerns: Bitfinex CTO ,The Bitcoin bond was announced in November last year and was initially expected to launch in the first quarter of 2022.
2025-04-25,What is a gold-backed token and how does it work?,Gold-backed tokens are getting increasingly popular as a more accessible alternative to investing in physical gold.
2025-04-25,The total crypto market cap continues to crumble as the dollar index hits a 20 year high,"The total crypto market capitalization dropped by 6.9% in one week, while derivatives metrics reflect increasing demand for bearish bets."
2025-04-25,Tether responds to Wall Street Journal ‘disinformation’ ,"""To attack Tether’s reserves [...] further highlights an agenda by the publication to single out Tether and hurt its reputation,” the USDT issuer said.  "
2025-04-25,0.3% fall in assets ‘could render Tether technically insolvent’ — WSJ,Wall Street Journal’s Jean Eaglesham and Vicky Ge Huang suggested that such a “thin cushion of equity” could cause mayhem in the market if Tether’s liabilities were to outweigh its assets.
2025-04-25,Data shows Bitcoin and altcoins at risk of a 20% drop to new yearly lows ,"The total crypto market capitalization dropped to the $1 trillion support, and weak stablecoin demand and a largely absent funding rate reflect traders’ negative sentiment. "
2025-04-25,Stablecoin issuers hold more US debt than Berkshire Hathaway: Report,"Tether, Circle and other stablecoin firms held $80 billion worth of short-term U.S. government debt as of May 2022, more than owned by Warren Buffett’s Berkshire Hathaway."
2025-04-25,Independent Tether attestation reveals 58% decrease in commercial paper holdings  ,An independent review from the accounting firm BDO reported that the stablecoin issuer's total assets exceed its consolidated liabilities.  
2025-04-25,Crypto market bloodbath leads to over $500M in liquidations in 24 hours,"Data from crypto analytics firm Glassnode shows Bitcoin futures long liquidations touching a new eight-month high as BTC price crashed below $22,000 on Friday."
2025-04-25,Tether reserve attestations to be conducted by major European accounting firm ,"BDO Italia, a member of the BDO Global accounting organization, will begin producing monthly attestations of Tether’s USDT backing. "
2025-04-25,USDT market cap up by $2 billion following Tornado Cash debacle,Tether's market capitalization has reversed a three-month downtrend while USDC sees a drop in value after the U.S. imposed sanctions against Tornado Cash.
2025-04-25,Crypto markets move in the blink of an eye — APIs help pros stay ahead,Modern automated cryptocurrency trading relies entirely on APIs — and professionals need access to cutting-edge infrastructure that helps them stay ahead of the game.
2025-04-25,"Crypto markets bounced and sentiment improved, but retail has yet to FOMO","The total crypto market capitalization is rising toward $1.25 trillion, but an assortment of metrics show retail and institutions are not ready to “ape.” "
2025-04-25,Crypto Biz: You can’t stop the Tether FUD ,This week's Crypto Biz newsletter: The Wall Street Journal questions Tether's business model; venture capitalists are scooping up crypto at rock bottom prices. 
2025-04-25,Tether also confirms its throwing weight behind the post-Merge Ethereum,"”We believe that a smooth transition is essential for the long-term health of the DeFi ecosystem and its platforms, including those using our tokens,” Tether stated.  "
2025-04-25,Vitalik: Centralized USDC could decide the future of contentious ETH hard forks,"Speaking at the BUIDL Asia event in Korea, Vitalik Buterin said that centralized stablecoins like USDC & USDT will become significant deciders in future hard forks."
2025-04-25,Tether supply starts to increase after three-month decline,The Tether printers have been fired up again as the USDT circulating supply has started to tick up. 
2025-04-25,Tether calls thesis behind USDT short-selling  ‘flat out wrong’,Tether said the hedge funds that shorted its stablecoin after Terra's collapse have “a fundamental misunderstanding of both the cryptocurrency market and Tether.”
2025-04-25,KuCoin crypto exchange debuts USDT-dominated NFT ETF,KuCoin's new investment product aims to increase the liquidity of and access to leading nonfungible token collections such as BAYC.
2025-04-25,"Tether says it holds zero Chinese commercial paper, denies 85% exposure",Tether reports that its total commercial paper exposure has been cut to $3.7 billion from $30 billion just one year ago.
2025-04-25,Fed policy and crumbling market sentiment could send the total crypto market cap back under $1T,Data shows investors jumping back into fiat and a lack of bullish leverage in the crypto market suggests another correction is in the making. 
2025-04-25,"Tether, Bitfinex, Hypercore collab to launch encrypted P2P apps","The trio launched Holepunch with a vision to bestow control over data while breaking technology monopolies, among others."
2025-04-25,Burdensome but not a threat: How new EU law can affect stablecoins,"Apart from the stringent requirements for stablecoin issuers, there are other areas of concern in the upcoming EU regulation. "
2025-04-25,3 key metrics suggest Bitcoin and the wider crypto market have further to fall,"Traders are not as fearful as they were in June, but several metrics show the market is still standing on paper-thin support levels."
2025-04-25,"Tether fortifies its reserves: Will it silence critics, mollify investors? ",USDT is under attack from short sellers. Would they go away if only the company hired a Big Four accounting firm to audit its balance sheet?
2025-04-25,Tether liquidates Celsius position with ‘no losses’ to stablecoin issuer ,The stablecoin issuer has once again explained that its investment in Celsius has no impact on its USDT reserves. 
2025-04-25,Salary payments in USDT stablecoin ruled as illegal in the Chinese court,"Tether USDT stablecoin cannot be used for salary payments, a Chinese court ruled, citing the country’s blanket ban on all types of crypto transactions. "
2025-04-25,Circle's USDC on track to topple Tether USDT as the top stablecoin in 2022,The USDT-to-USDC market cap ratio fell to its lowest ever in July 2022. 
2025-04-25,2 metrics signal the $1.1T crypto market cap resistance will hold,"Despite a handful of the top-80 coins gaining 12% or more over the past week, Tether's premium in Asia and futures markets activity show buyers lacking confidence."
2025-04-25,"Ethereum price weakens near key support, but traders are afraid to open short positions","ETH price hovers at a key support level and while it is softening, data shows pro traders are reluctant to go short. "
2025-04-25,"Binance: No plans to auto-convert Tether, though that ‘may change’  ",The crypto exchange responded to questions from Cointelegraph after announcing it would cease trading support for USDC and two other stablecoins this month. 
2025-04-25,Accused 'shadow banker' Reggie Fowler seeks a 6-month sentencing delay ,The request quotes Fowler’s lawyer’s personal health issues and the necessity to obtain more material from Europe.  
2025-04-25,FTX collapse followed by an uptick in stablecoin inflows and DEX activity  ,"Investors piled into stablecoins following FTX’s collapse, and an uptick in DEX activity suggests a rising interest in self-custody options.  "
2025-04-25,"Tether blacklists $31.4M USDT following FTX’s alleged hack, Musk reacts","Billionaire entrepreneur Elon Musk, who recently purchased Twitter in hopes of unleashing the platform’s full potential, acknowledged Twitter’s contribution in tracking down the FTX developments in real-time."
2025-04-25,"FTX funds on the move: bankruptcy proceedings, insider threat or a hack?","The wallet address in question received funds from various international and U.S.-based wallets linked to FTX, which amassed over 83,878.63 ETH (worth over $105.3 million) in just two hours."
2025-04-25,Traders take a neutral position after Ethereum futures contracts see massive liquidations,"ETH price plummeted to a 4-month low at $1,070 after a wave of futures liquidations."
2025-04-25,Tether chief technology officer confirms no plans to rescue FTX,FTX won’t be getting a bailout from Tether who confirmed it isn’t planning to provide a cash injection despite the CEO reportedly reaching out to multiple firms for help. 
2025-04-25,Major stablecoins destabilized as market volatility and redemptions surge,"Nearly all major stablecoins lost their U.S. dollar pegs amid the FTX saga, but most have recovered again as markets stabilize. "
2025-04-25,Genesis Trading reveals $175M of funds are locked in FTX,Genesis Trading is the latest firm to declare exposure to FTX and may look to its parent company for help as it did after the 3AC bankruptcy.
2025-04-25,"82% of Tether reserves held in ‘extremely liquid’ assets, according to attestation  ","The USDT issuer had total assets of $68.06 billion at the end of the third quarter, exceeding its total liabilities of $67.8 billion."
2025-04-25,"Report: Tether freezes $46M of FTX’s USDT, setting new precedent",Tether has thus far only frozen USDT funds held in private wallets when requested by law enforcement.
2025-04-25,"Analysts urge calm as Tether depegs from USD, Bitcoin loses $17K rebound",Tether follows Tron’s USDD stablecoin in coming unstuck amid suspicions of shorting involving FTX and Alameda Research.
2025-04-25,"Tether, Circle and Coinbase deny having exposure to FTX and Alameda ",Coinbase CEO Brian Armstrong said that the recent FTX and Alameda debacle was a result of risky practices such as the misuse of user funds. 
2025-04-25,The crypto market bottom is ‘almost in’ — Market Talks chats with trader Korean Jew Crypto,"Market Talks discussed the Bitcoin bottom, DOGE’s price action and signs to follow in order to know when it’s time to ape into crypto."
2025-04-25,"Controversial Tether Issues $300 Mln In New Tokens, Critics React","Tether issued 300 mln new USDT tokens today, the “largest grant” of tokens from the fiat-backed crypto to date, critics react"
2025-04-25,Court hears Roche Freedman could create ‘a sideshow’ in the Tether class action ,"Lawyer Kyle Roche previously withdrew as counsel on several crypto class-action lawsuits, including the Tether and Bitfinex Crypto Asset Litigation."
2025-04-25,A stablecoin's rise in market share has ignited the ‘Second Great Stablecoin War’,"Since Binance announced it would auto-convert USDC, USDP and TUSD into BUSD on Sept. 6, BUSD’s share of the total stablecoin market has risen from 10.01% to 15.48%."
2025-04-25,"Tether reduces commercial paper exposure to zero, replaces investments with T-Bills ","The USDT issuer has faced criticisms for its exposure to commercial paper and, specifically, its alleged holdings of Chinese commercial paper.  "
2025-04-25,Tether stablecoin issuer freezes 8.2M USDT on Ethereum: Data,"Tether has frozen a total of 215 USDT addresses on Ethereum in 2022 so far, according to data compiled by ETH researcher Philippe Castonguay."
2025-04-25,Over 12K Brazil companies declare crypto holdings in record high,"August figures released by Brazil’s tax authority revealed over 12,000 companies have cryptocurrency holdings, the largest amount ever recorded."
2025-04-25,"US DOC agency NIST explores security, safety, trust of stablecoins",The National Institute of Standards and Technology (NIST) found that the top five coins that retained their peg represented 87 % of the total top 20 market capitalization. 
2025-04-25,McDonald’s starts to accept Bitcoin and Tether in Swiss town,The global fast food chain is among the first to participate in a crypto-friendly experiment in the town of Lugano. 
